Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1526669014,2018-05-18T18:43:34Z,AFL270,"55.820091,38.160236",14100,377,104
1526669049,2018-05-18T18:44:09Z,AFL270,"55.804447,38.273449",15825,380,103
1526669100,2018-05-18T18:45:00Z,AFL270,"55.793556,38.351212",18025,384,104
1526669165,2018-05-18T18:46:05Z,AFL270,"55.754173,38.626213",20600,389,104
1526669227,2018-05-18T18:47:07Z,AFL270,"55.725861,38.821522",22575,400,104
1526669290,2018-05-18T18:48:10Z,AFL270,"55.697067,39.018028",24600,406,104
1526669350,2018-05-18T18:49:10Z,AFL270,"55.667221,39.218861",26150,418,104
1526669410,2018-05-18T18:50:10Z,AFL270,"55.637653,39.415684",28000,417,104
1526669476,2018-05-18T18:51:16Z,AFL270,"55.603958,39.636757",29200,432,105
1526669537,2018-05-18T18:52:17Z,AFL270,"55.579369,39.850674",30175,452,95
1526669597,2018-05-18T18:53:17Z,AFL270,"55.568195,40.074089",31550,451,98
1526669662,2018-05-18T18:54:22Z,AFL270,"55.5504,40.312084",32825,455,96
1526669723,2018-05-18T18:55:23Z,AFL270,"55.535236,40.535858",33350,471,96
1526669788,2018-05-18T18:56:28Z,AFL270,"55.517899,40.787575",34525,471,97
1526669854,2018-05-18T18:57:34Z,AFL270,"55.499908,41.038429",35550,472,97
1526669920,2018-05-18T18:58:40Z,AFL270,"55.481564,41.288254",36700,468,97
1526669981,2018-05-18T18:59:41Z,AFL270,"55.464111,41.520412",37000,478,97
1526670042,2018-05-18T19:00:42Z,AFL270,"55.446091,41.75354",37000,483,97
1526670106,2018-05-18T19:01:46Z,AFL270,"55.426582,41.997902",37000,480,98
1526670168,2018-05-18T19:02:48Z,AFL270,"55.406658,42.242599",37000,475,98
1526670232,2018-05-18T19:03:52Z,AFL270,"55.386795,42.479122",37000,473,98
1526670294,2018-05-18T19:04:54Z,AFL270,"55.366241,42.719124",37000,472,98
1526670355,2018-05-18T19:05:55Z,AFL270,"55.345825,42.95113",37000,474,98
1526670419,2018-05-18T19:06:59Z,AFL270,"55.324543,43.19075",37000,476,98
1526670480,2018-05-18T19:08:00Z,AFL270,"55.303162,43.422817",37000,479,99
